user_id,product_id,rating,time_stamp
A1ZICKR1NS123L,B004N3CH74,5.0,1316217600
A3GVTK181RD96Y,B0008KL7IQ,4.0,1137456000
A2ETUFISV0D6KW,B006B6KPNE,5.0,1330041600
A16K26BEGNCXXQ,B0007NP8SY,5.0,1195430400
A2P1TC0L6D0BGJ,B001ELJ9QK,5.0,1235174400
A73YJ3Q96ISF0,B000V9T2JA,3.0,1265760000
A21XQWMYER42U5,B0013CED4I,5.0,1389398400
A1LSE0F0PD15HQ,B001N7PANQ,2.0,1349913600
A2FMFWWBGPS7M4,B001RQ4IA4,1.0,1321747200
A36LZJPJNG5OIX,B001D8E89M,5.0,1396224000
AZW7MAK0UHSY,B000KUYTDE,1.0,1221782400
A13Y4TOI56YV69,B0044LXK3A,4.0,1330992000
A2VRK6AKJKY5O7,B005LTBZDG,5.0,1359504000
A3FN5A1JNZA6S9,B0083589T8,2.0,1396915200
A1196TZE5NPNLT,B001U69UV8,5.0,1315094400
APS02SPLTRNLK,B003MWN4RO,1.0,1347321600
A1M84QXNLKUSCQ,B008JJLW4M,5.0,1369612800
A2CK3I4925FV8W,B009YR00LO,5.0,1353974400
A1LLOLOG0G7XRW,B004ANF9PE,5.0,1361923200
A15UWYI8PAAH4O,B00000K13I,5.0,1301529600
A234WP11E0A1Z5,B005552QD4,5.0,1369180800
A1C8ASO4Q2ROPQ,B00GTGETFG,4.0,1403740800
A3IY97S7SAUBF4,B0002EPWC0,4.0,1384732800
A3E87XINDFASD6,B00AR95H0W,5.0,1389139200
A3N8SRZDD57GXX,B004RBX0GO,1.0,1364169600
AX79DBFZEW46V,B006XL26TS,5.0,1348358400
A3LXZCU196YB5W,B00BLTE7X0,4.0,1371513600
A1MFVAHTT2BHM0,B000FNPW96,1.0,1198108800
A33K5K0IKUQE49,B0068SV23W,4.0,1384732800
ACD62HC3EM7VU,B002BP2IA2,2.0,1339027200
A259Y35U52OXBL,B008J1EGV6,5.0,1405382400
A3FI7QSIJ415U3,B002453K5G,4.0,1338508800
A3D7452O61E1IQ,B007M50PTM,1.0,1359936000
A6J05Z7O1HR1Q,B00809GBX8,4.0,1353801600
A12KVYJK356MNY,B0051OL9LO,5.0,1315440000
A13UBHY1SDAY30,B000X24ISU,5.0,1397174400
A1XJK4ABXQ1SQ,B00APUQPHW,5.0,1366675200
A2Q2YGUHT5GIUX,B0027EMHM6,3.0,1333238400
ABYMNN3K7SAM8,B001FB56YS,5.0,1232409600
A3RA3A6YE0BKUH,B0053Y9WUM,5.0,1377820800
AR1MQAJK70YYU,B003FVJYF8,5.0,1393459200
APLBIA259J83X,B00113V748,2.0,1221177600
A208O6DSSQP75P,B004UETB20,1.0,1324771200
A2WLNWVFDJU70Q,B0002TPFTA,5.0,1288224000
A31ANTFU15QFH1,B00080HQBI,5.0,1200096000
A2LJ50V2UVDV77,B001M53FX6,4.0,1355616000
AA8KW8GW3718K,B002K46DDC,5.0,1375747200
A1RJR0N2U6GA11,B0012UCYVU,2.0,1256860800
A35G6Q1NBLUJSK,B002LARRDK,5.0,1262822400
A2S7NTMP20XAZG,B0034JSYZ2,5.0,1400630400
A13GK1XH0PVT0H,B000UE50O2,1.0,1371513600
A1X9W4SQ5ZBX6L,B001ID829O,5.0,1378252800
AZA595ZPIG240,B000EW9Y4M,5.0,1372204800
ALK9P03H03027,B000067RFK,5.0,1377216000
A1SKPYRDCX9C3P,B003DNSJPE,3.0,1397606400
A22NX9FZCRSJJT,B004K1ELF0,5.0,1400976000
A19J1D1DOVSYSY,B0009PCX7O,5.0,1152835200
A37H5SJQ1JJBLL,B007B5TOZY,1.0,1378080000
AYX5PEVJM1F0W,B000P4DWX8,4.0,1221782400
ACTKHMG3V6NV1,B001M0JAVC,5.0,1381881600
A2J5PYS1WLV559,B00GRSXHZY,4.0,1399593600
A2AKJWET3AIBR7,B000BYCNKU,3.0,1377561600
AJTU5HH6PN32H,B00BXF7I9M,5.0,1398038400
A1158GPHFBJ70U,B007STXHTM,5.0,1380758400
A3VNY4KVIDR4RV,B0007N33IQ,2.0,1155254400
A2KDVUY8IQKLEF,B009AY49HC,1.0,1383523200
A1VGHL2XLXMGBZ,B008JAJLI0,3.0,1364601600
AQJDE7ZMD1VWZ,B00006B938,5.0,1200614400
A1ZSLJDW2YQ1K9,B0095VPAP0,5.0,1355356800
A2DY91W0XEWQK3,B002WE6D44,5.0,1354752000
AV3KF0N5EMA8L,B00DJE33AI,1.0,1394064000
A2ZKBER7PW52Y1,B00DQZTS8Q,5.0,1385078400
A25YHHQOZXGY2G,B000EPLP3C,5.0,1197590400
A2MG5RDEK195A8,B000HKGK8Y,1.0,1375660800
A48WD3S5X21MU,B0032GTLH2,4.0,1385856000
A1RRO3BUQIZ8QF,B001E81VZ0,5.0,1241222400
A9DS6294DCWL3,B000EVSXMC,5.0,1169078400
ABZUT25ZSOF02,B005FHZ2SI,3.0,1391990400
A1SZ3ECOALH3YX,B0000AOWWM,2.0,1204243200
A2LJJ04EUVA1ZZ,B00AHE5H5M,1.0,1388361600
A1CHBGC54DPBGP,B0047TLI6A,4.0,1294099200
A385Q03TG6PYWB,B005DJNRQM,4.0,1360886400
A4XBGJ5QHAB9R,B0014RX2X0,4.0,1222560000
A143PA25V2G1FD,B00CH643A8,5.0,1400025600
A2E9Y39P8GUI3U,B000JLI4Q2,5.0,1394496000
A2JFMCWEY79SO2,B007R5YDYA,5.0,1369267200
AD48BA8R49A6I,B00966IU4M,5.0,1369440000
A3UTFV8TAM3UY5,B004HFRA7A,4.0,1345766400
A3KV31PCOR4PWS,B000MVGBFU,4.0,1386028800
AI2T8V2AYXYFR,B002OOWBWA,3.0,1306454400
A2AC20SZK5XU16,B006427XEO,4.0,1333670400
A26711GT8CJLI0,B008OC6CP8,5.0,1394496000
A2PGYEPYXECUUT,B007RE0XHW,2.0,1354406400
A3SPU6YAONE3F8,B0018SCNOO,3.0,1366156800
A3DFIMZAIM5WY1,B005XJWS5I,1.0,1332374400
A5X3OZ3GTDVM4,B004XZY71G,4.0,1350432000
A1CV4GAOF5EOGB,B000H866BM,1.0,1169424000
A2MZSEDQBKJWBT,B0034XRDUA,5.0,1365984000
A3KDX6I6JVU5CK,B009XGH2HG,5.0,1382054400
AFG6UHIULJ29M,B00728Z9JA,1.0,1371081600
A336AIIOESRTVV,B001TYHNQA,5.0,1278806400
A15E4FYMIN7KGK,B005X0JTP4,1.0,1363651200
A1458W6ANFTYZJ,B00316263Y,5.0,1393545600
A4H9RVLADG91S,B003F5C0PK,5.0,1295222400
A3QIA295RMBUZ4,B00CPGM0VO,1.0,1378771200
A2TYG64PIR3J8F,B00DIFIM36,5.0,1392768000
A9CI0WJ6F8Y5Y,B005IGVY6K,5.0,1360972800
A3V8VZF9K8PRYE,B0097BEF1S,5.0,1366934400
AJ86MYUT3VJE5,B00JAZGUBE,5.0,1404172800
A1J9EN4B40ORDR,B005FMLXW2,5.0,1365033600
A32XCVTLSJ7KTF,B00004Z5QU,4.0,1301702400
A9N08ACQBQ1SV,B000CQ73PW,5.0,1210896000
AFKCR7R79PC1Y,B0011NVMO8,4.0,1369267200
A30OVJVA678PZ7,B0000512LA,3.0,1389916800
ACTSN400XQJ90,B00DI88YCC,5.0,1399334400
A2U7I2DOT8GLJU,B00DNV9XE2,5.0,1392681600
A19OQI910M5VTJ,B0011ULQNI,5.0,1207785600
A20V7N5A22F4BM,B00DR6DQZA,5.0,1397692800
A1CSWHHHSXLHEI,B00336EHES,5.0,1340064000
A19STA3OXWCWFY,B007IV7KRU,5.0,1361923200
A1PRDGT11BEURW,B000V2UBS8,5.0,1301443200
A2EJIH3V6RZTHM,B0097BEFYA,5.0,1358208000
A2M8GDTPTDQ188,B001M7GU8Q,5.0,1316563200
A2FNKELQ4881X0,B000VKUZDQ,1.0,1305244800
AWEWN9O5P5O3S,B00006I53A,5.0,1389744000
AZS26TR4LOZYO,B001SER47O,5.0,1264550400
A38UIXOOCM266C,B0093H4WT6,4.0,1351036800
A21M3ZTSQJ3UWL,B005FYNSPK,5.0,1344902400
A247VUU8B9WSDU,B003QP41EW,5.0,1281657600
A3C0CR3TCCNQL,B007KJ1S3M,1.0,1352678400
A120NTVL9QG3B9,B002N2Z332,3.0,1394150400
A3UG1GIDJWMV8O,B004G8HXXO,5.0,1324944000
A1MV8CILY6Q099,B001B13LEO,4.0,1387238400
AX3G5V88A9ZFD,B000VW6KXS,2.0,1234396800
A14LNAM90F2A54,B00346I5LI,4.0,1270512000
A1W1AFXZLMWENH,B006IGRX3C,5.0,1391385600
A2NV4ARRAJUI7C,B00EL93M3S,5.0,1394755200
AKOSHGCY9MX97,B00HMZG3YS,4.0,1404777600
A35ENS5QE8AYQC,B004VF4D9E,4.0,1379030400
A31KE7J4YV3E9E,B007VTVJCG,5.0,1351641600
ATFSMZD3M65ZR,B005LJQMZC,5.0,1388620800
A1T10S83X5EUYS,B003GIJTR8,5.0,1304899200
A2JGBMWPK513ZJ,B002NO7PWC,5.0,1358812800
A2LQIDHWXCXVXF,B003NREGA2,4.0,1299024000
A3UQ0Z629WIJUF,B008D2POAS,4.0,1350864000
A3DDIRI3YX0G33,B000GU8B28,2.0,1356393600
A1CU9W1AGES4SP,B000LRMS66,5.0,1310515200
AWECAUTTBBXID,B00CR6SDBS,5.0,1377561600
AN6TRSFGDRT43,B007K8EDI0,4.0,1374451200
AYUC3ZMFJOD3A,B0062J5JWC,3.0,1377475200
AIP8KUSUOHHKJ,B000CNPAAA,5.0,1234396800
A1JEI36OMU1L66,B00A2XKNO8,4.0,1400284800
ACIUIXPCV4JJ9,B002Y2NI4M,2.0,1372204800
A3SSR3KQ896A3X,B006B1C3UW,5.0,1355616000
A2INX1QXPVTTFU,B006K120UG,5.0,1327708800
AEPL5QZUY412N,B00005ATMB,3.0,1186185600
AQIJ3ZEEVCIKU,B001OI2YNS,5.0,1243555200
A362M5PZY78GOW,B00G1NC0Y4,5.0,1388275200
A3U1DOMX1ZLMGQ,B00E3AKF1C,5.0,1389312000
A1BCBHZ9K1L7I6,B008IJRAAS,5.0,1357430400
A13RXXF8SD0TJW,B00061MNQW,5.0,1214784000
A3UW3ZG7H0KDM,B00DR0PDNE,5.0,1376265600
A316830209AX02,B003NWWM30,5.0,1382054400
A1G49TTC0ZPNM6,B00752QXZ2,5.0,1366156800
A3ORP2IZ7D19VP,B00179B606,4.0,1302566400
A2SHEDVDDC4C1I,B000SEQGT2,5.0,1348358400
A37L2CHVUKKQC3,B005LQ83EI,5.0,1389571200
AJYRKHPI84DYY,B00FG7MMDK,5.0,1389052800
AYQ58CI42D37Z,B007QOX5A0,5.0,1368576000
AGTQI1FK88J8X,B001RNNFC4,3.0,1327622400
A6TIKV39AULMM,B000BP5RIE,5.0,1229904000
A3JIZ7PULCOGOS,B000NBAIZ8,5.0,1242259200
A2MQIAUNQVF7X2,B003OBZRPU,5.0,1401840000
AEIU24QQVHUM2,B00CMIODII,5.0,1396483200
A2GUUKVJEQPHMX,B000FOYMKU,5.0,1353628800
AQQR4N04XISL6,B00DQZTS8Q,1.0,1392249600
A3SDJ70H00OQCJ,B001ELJ9P6,4.0,1246579200
A2WKE2BZ8XBVI8,B004HVL8PE,2.0,1364688000
A3TNWM8XU4NDNC,B005J31BDS,4.0,1383696000
A1BRQCPH5NV3MX,B008RK6YFU,5.0,1404259200
A1XSPKR7LLMZQ5,B003TGZ53O,5.0,1375920000
A1KA3AP8LW1DP4,B002OAVQJ8,3.0,1293580800
A3GV8AE6HURSYN,B007PAHHWM,5.0,1396656000
A159L01DS7C68N,B004YVE1JW,5.0,1329177600
A2BI26FG3LOWCS,B00176UYKC,1.0,1323388800
A3KMVMA91QLJVU,B000V1MLBE,5.0,1200441600
A1GVID2CD8VDL2,B003ZX8AZQ,5.0,1390089600
A2VFVSY7QVAYXH,B00EZSUVHK,5.0,1391126400
A1U3N773G1RQZ4,B004G87FL4,5.0,1369958400
A4DVTFHDRJJC5,B004KXEZ1I,1.0,1397347200
A3M1PLEYNDEYO8,B009A6CZYY,5.0,1354233600
AV3XTMK5I2AWI,B00GU62MDG,4.0,1398816000
A12MS582L6FLR2,B007AWOR0U,1.0,1353542400
A1UOENDNJC31SV,B008032XT0,4.0,1356480000
ACRL8WLPOY4ZW,B0082B9NHK,2.0,1360800000
A320JNJN2YYRFM,B0056VP0KS,5.0,1332460800
ASQ3TTXMPGARQ,B003HMTHKC,5.0,1379808000
A2I27WSM3XSW2M,B0002KR13M,5.0,1389657600
AI5NYJ9P423NV,B00478O0JI,5.0,1366156800
A3RSYW4NQ1Z6X3,B0052QGGYQ,1.0,1361577600
A2OORGKRA1U2JT,B00825BZUY,5.0,1362787200
A2CXM6K4RVZH1H,B005CT56F8,5.0,1391212800
A2A0GE8E26IUHG,B00CMMG7I8,5.0,1390694400
A3T5EHG1LZVLNV,B002WK8VJS,1.0,1266796800
A2VSTDMRHBX4CU,B003HIVUE2,1.0,1297296000
A1J07V3G9MK6KM,B00000DM9W,5.0,1242086400
A1RQ30E5WA8LU7,B001IEZX3G,1.0,1242777600
AB3JXHBE1WZWC,B0030BMVH6,4.0,1313712000
A1JMZ6ORGYEB1I,B000EVOP6A,3.0,1182816000
A2W6HWCCU6RH5F,B000E43GOO,1.0,1380931200
A1H4JEWOYIGY2G,B002IJA1EG,5.0,1271808000
A23XUAEZE7KW0D,B002QCGLHQ,5.0,1370390400
A4OI77EVU91TU,B0009GZG5O,5.0,1382486400
AYOE8HUGS044O,B00FNPD1VW,5.0,1393718400
A3T0ZQ04XZMRT6,B00006686R,4.0,1376092800
AH9FYC8PSBL3I,B003ZX8AZQ,3.0,1320451200
A1S5G1ZU9HKI9H,B009YDQ53U,4.0,1363046400
AVRBH137SMF0Z,B004RB7ATC,5.0,1379376000
A2U99U3OEKL710,B000GVTX6U,3.0,1240963200
A312AADW1ZEZ8H,B004FRY7X0,5.0,1324944000
A1P51RURVW7X16,B00EYW9DSU,5.0,1394409600
A3CFYEFWXS8ER9,B0037WLS4U,4.0,1368230400
A1PTETAVWX7WA4,B00164T4R4,1.0,1399334400
A1965HZES9MM6P,B008THTWIW,5.0,1353369600
A35UFEW7QYDS9Z,B006GUI1MC,4.0,1370563200
A1WMRWU4IWELHL,B0084Y47SK,5.0,1374278400
A1MRBHHOT63Y4C,B000V1PAWQ,3.0,1404950400
A2ML8UUT0Y5CCS,B000Z56U5Y,5.0,1246406400
A21W86F9U45CY7,B002ONCCLQ,5.0,1311120000
A22OMQYKIEQ49R,B0011ZU3CI,1.0,1404518400
A3RTWZF49SNLKK,B002J9HBIO,5.0,1393718400
A1T9I1T8174JAF,B0016P392O,1.0,1344384000
A1T39B4A8W8RIE,B0040JHMHQ,3.0,1301702400
A3K88OA92GJQKH,B0041HPH88,2.0,1311292800
A3OBOZZJXXXMLX,B000CCY3FO,4.0,1360022400
A2TV4T8VVAGSA6,B00DIGC7UO,4.0,1393372800
A1Y9GSCIDQ4AXE,B0014Z3XMC,5.0,1369526400
AQKL6QG1MA39M,B004PYD950,4.0,1359072000
A1AW91VLX88LX7,B007FSRSZU,5.0,1355616000
A16LQRMYEHGWMX,B00E98FY6O,5.0,1388534400
A3492VK4ALBLPF,B000WOIG8C,4.0,1253750400
A31TPX0GBK6KXN,B00811NMMI,2.0,1365724800
A1VBEZPLSZ837A,B002L6HEA0,5.0,1308096000
A1KRWNJ97MD26H,B000K29AMW,5.0,1179100800
A1US8369MUXU2B,B0038T1ODM,5.0,1318809600
AB02H8F7T7ABV,B004JMZZE6,5.0,1315440000
A2T8H8HLDUATCY,B0060N07JK,5.0,1352505600
A2XNGN0M0MVL3I,B002S2KTX6,5.0,1362700800
ATDRFQVI2NXTU,B00AFDOORW,3.0,1389225600
A1EW9DW9LVB16W,B00BFIJQ10,1.0,1380672000
A308FXIXBOACK3,B000U92H34,2.0,1265500800
A2J9P5GSEA06F9,B00BSXRBGE,5.0,1374883200
A1UQUDT2Q0YENM,B0009FIVZ2,2.0,1167350400
A2N4QKJRWVT51Q,B008J2VVPY,2.0,1358294400
A2VOYHBXCS9635,B007B5VGFA,5.0,1394236800
A2FJ1S5GWQA0Z,B000N81BPM,2.0,1209427200
AYX1ABYWX8JQ7,B0018L7NDC,3.0,1325462400
A36141F0QWMFGJ,B002NKNWAA,3.0,1368576000
A7UQJVID3H03S,B0055LFPSG,5.0,1392681600
A2VVDUQH9LGFRY,B009XJX952,5.0,1393804800
APNO8B1T5SH17,B00B588HY2,5.0,1392249600
AFU0ZX1MVX6OH,B001GTT0VO,5.0,1395619200
AE1KBOHW3QNZ6,B001IZYV2E,5.0,1248825600
A2YQ2USABH1VN6,B00AQDG9BA,5.0,1397088000
A2XS8SEQB7STFL,B004VK4X26,4.0,1372550400
A2YQWZT5TVMTEP,B005KFRO8Q,4.0,1339891200
A1LP6O85Z894GT,B00005NCWC,5.0,1072051200
A3SQCTNYQFVBWM,B007WTAJTO,4.0,1400025600
A3DGETOD2IKN7Z,B009A5204K,5.0,1375228800
AZJU1DDJG3HWI,B007WTAJTO,5.0,1376956800
A13A8O2M91RZ4Y,B004DDI0IE,5.0,1328572800
ACSGHYYW0Y2FN,B002ROAX3G,4.0,1363737600
A2EXJT59X9D6RN,B00284AM2C,4.0,1389571200
A1ITN415FQX1WJ,B005C1U8QS,5.0,1364256000
A1JOVP41EPZXJC,B00CJGLBOW,5.0,1405728000
A30A7W9CZ77GFY,B004OZPBZG,4.0,1346976000
A2ZYI54A6DWV9A,B001E0RZ3U,5.0,1238025600
A18YB9LXBDRKAK,B004ULQGD0,1.0,1318464000
A2WHRFNTP8GCSS,B00540XS32,3.0,1349827200
A2Y1WNETD9AYHO,B0019WX7KI,2.0,1271116800
A3028S28S1I4Z5,B008OKW5FG,1.0,1394064000
APRNHY9YZA2VU,B004IZN3K2,5.0,1374969600
A2NCFKGIT3QDTN,B0036WT3TS,5.0,1285632000
A1I5YAUPX34AOR,B0074BW614,4.0,1355616000
A6ESRQTQ1UK27,B000LRMS66,5.0,1313712000
A35V1C3RU8A5ZV,B000VWKSHM,5.0,1381276800
A4FGSKZY5XRHS,B00004WCIC,5.0,1173312000
A2WLZDVNM9MJS3,B00829THO6,1.0,1366070400
AMZQAD1B45R36,B0052SCTLI,5.0,1398729600
AJ3LXY1RDF3CN,B003IRR0YQ,4.0,1301184000
A2D0P8TK7NB2DY,B0090XWU8S,4.0,1358035200
A36663YN4W39TN,B009Z2FT9Q,5.0,1372204800
A2MZ6AL6ESI7CE,B001418WF4,5.0,1238457600
A3FUA5UJBUFIRI,B001RQ2YF0,5.0,1351036800
A1071F42VIAXNG,B0042BBLP6,5.0,1402012800
A1Z4RU6ACV3JI7,B004DBD4TG,5.0,1402876800
A2CVAK99FISWK4,B00449U3K0,5.0,1342310400
A18VLCGWBBMF5W,B004MM3LD0,3.0,1379980800
AFEPQIPZP6EDF,B00B8A43CC,3.0,1367712000
A1Q8KEXGWFKSH5,B001NPEB5Q,5.0,1251936000
A34ZGYXBJGDSJR,B0014K4YU2,5.0,1233273600
A2C6EQQ16R231T,B00DCY29G4,5.0,1367712000
A30HLZSN7M6YRU,B000IJY8DS,1.0,1360281600
A23RIQG5KB14YB,B00GUY4JLG,5.0,1401580800
A2DRE5QE6YHNKF,B000JMJWV2,5.0,1226966400
A3HWPAU25T5DMT,B000234U3I,4.0,1180224000
A3F5FZFAB116ZL,B005058B56,4.0,1363824000
A1KAPC05APMLIY,B003E1U9GC,3.0,1366243200
A1Q0CSI3784PU6,B00006BBAB,5.0,1268870400
A1S9GDHQY0LBLH,B0013C8W4K,5.0,1274227200
A1HN5R8OF70CHF,B008M0NDRM,2.0,1397260800
A2S1YX9WZLLNMY,B009Z7NE1Q,5.0,1358380800
A61UNQM98G14F,B00166VII0,5.0,1238112000
AECY3YTMPO077,B003828JXM,5.0,1359244800
A24CYCB3IKQEMY,B005KW4SMO,5.0,1393891200
A3TPNSZWVL5VLV,B005HMKKH4,4.0,1369440000
A1Z6L37U5KDSVH,B005KDYBIO,3.0,1338940800
A9AVTDPYE87T1,B00BUCLVZU,5.0,1405900800
AN4SZJ3FZMP75,B004G6002M,5.0,1395532800
AGROIR6L63124,B0009IRUKG,5.0,1322265600
A3NX50DTB2VD22,B007E612LO,5.0,1366243200
A1PERUQ5U82Z1E,B000TQ4D8K,5.0,1387497600
A3I2MXYRJUNUHO,B00434OWDA,5.0,1384819200
A32311WRDU28JE,B00DQYAV5Q,5.0,1402876800
A1R70D6OU7QFRU,B007GYU71K,1.0,1382400000
AJXPU0XOW4B2S,B001TH7GSW,5.0,1395532800
A1XQ65V5FAGL3T,B005FYNSPK,5.0,1361577600
A9EVMRRZBI0PQ,B005QBK5V2,5.0,1396483200
AROJ3AW7AMMDL,B0053OLY9O,4.0,1356739200
A3JQY3UGOQTINS,B00D1VX2HS,5.0,1379808000
A1TX731TI58380,B00BNIO4H8,5.0,1389830400
A3STK2CIYKMCJ8,B009WSCW4S,2.0,1378512000
A27A0U9O1HUSC8,B008255N0W,3.0,1342051200
A21H8H9H0S8JNG,B008NMCPTQ,4.0,1379635200
A2GIUHN8JU8YOK,B004LXJXSW,1.0,1400457600
A1UQBFCERIP7VJ,B00L21HC7A,5.0,1405209600
A3ENRVKL90LTYN,B001BAW7P4,5.0,1392681600
AYMIAQSRL8ST0,B001963NZI,4.0,1405209600
A1WUS64IBLRFTS,B002CYRROY,5.0,1355356800
A2HRF2TRU2IZ3M,B003SNJ4QC,5.0,1357603200
A4FJ0IZ6HQOA6,B004S4XNEO,5.0,1374019200
A28BVR3TV5TN2U,B0002FGV6A,5.0,1170720000
A3JL28FU8U6I2A,B007E2M3SY,5.0,1367366400
A25I7UFVWGAVVG,B000PD83EM,5.0,1293494400
A2NHEMS5E3JKN,B001A6IC7Q,5.0,1313020800
AMWIWU3G3XLPE,B000B6D39I,5.0,1217548800
A1C8K9GGO5S2DT,B00DTWTXTK,2.0,1404864000
A1EABBW7SKXEO3,B004HKIIF8,3.0,1326499200
A2JTR39E7NMGRG,B0097BEDOC,5.0,1403740800
A1G24ZYOU6FVST,B0052SCU8U,5.0,1354233600
A1SORZL733985Z,B006N1TF7E,3.0,1329264000
A3J0O7KHCA65TJ,B007JUFKLI,4.0,1392768000
A28C79SY5IH321,B00EL93M3S,5.0,1398211200
A1D7TBHYE9K35K,B00A7J2RPA,5.0,1368489600
A335P7T5C31OWV,B005FYNSPK,4.0,1390521600
A1IKJS1PL3C5Y9,B001TOD3KK,2.0,1292803200
A2OT3PDH1AWLTG,B0006VJ7TI,5.0,1212278400
A1JALZBLAAD3AR,B0057OVOR2,5.0,1326067200
A3BCOIG8E2F8CS,B0055D0X9U,2.0,1370390400
ADHKG0TCPNG43,B003AVMROI,5.0,1370908800
A2U3O71B914XDC,B004H8FNGC,4.0,1361404800
ANZVQTGODVS9G,B003YL412A,3.0,1338940800
A1LWOHIUURL5WD,B006QZ96XA,5.0,1356480000
A1OUMGKA5CD6HY,B0011000R6,3.0,1308009600
A1WEHFRY94LHDP,B004U403S6,5.0,1337644800
A2VU5Q0DUBQWGR,B008BFXOZE,1.0,1365724800
A36I45CYY9VV2H,B0094R2HZQ,1.0,1402531200
AUE8WWXSNFJAI,B007EHOWNI,5.0,1336780800
A2VV62PNR0RUME,B00AW1WBUY,5.0,1362009600
A2ZP9OA5PCUO9W,B007IXB1EQ,2.0,1350259200
A3H5X1T5UFS772,B004T9RR7C,2.0,1327795200
ADCFU14GV2YGB,B001GSX7R8,5.0,1298332800
A1SUZ72ZO16R0T,B0090ZXW7E,5.0,1384300800
A15QYHQH80W30L,B00009MDBQ,5.0,1176336000
A1ZXKB1HWG44VA,B0002D6QJO,5.0,1403913600
A9LMTZ7MDWI6G,B0009FUAH4,5.0,1238630400
A1J8QW32JAR5SV,B007PP17OQ,5.0,1389571200
A3KXP4Q2JFEKN,B008THTRVO,5.0,1375488000
AS5NDJS1J1V1G,B008FF8360,4.0,1345420800
A3SEZR7C63LF9M,B0097KU6NU,4.0,1400284800
A3F1J43NUIND19,B00023459C,4.0,1156636800
A19M7Q82O3DLZG,B000KU5CN0,5.0,1384646400
A3LOXEPDQY5NGY,B00FZ9SM4M,5.0,1391731200
A1WIF3TAK1SHVQ,B0098OCKDE,4.0,1354665600
AWRPJJZS7ZKDJ,B0002L5R78,5.0,1353715200
A2A1BIWF2ZFXF0,B0074BW614,5.0,1354147200
A19ZG05L7KBBGV,B0089ZV1WY,5.0,1377475200
ANUAA2HF3F2SY,B000UZN2ZK,5.0,1271203200
A2ZO5LFUV6TDTW,B008MB6YX6,5.0,1369180800
APHRX1YP4V1VT,B000F744T6,5.0,1308268800
ACSI96HRT8RK0,B004VGB21A,5.0,1318550400
A3AGW9IPTES57U,B0040QMB8O,5.0,1359072000
A3PL8UYETIM1EU,B0018BOM7W,5.0,1365379200
A3H2SW1Q0WJEM9,B005DSN03I,5.0,1321574400
A2VGWBPO9DD7SN,B004H1MCKY,5.0,1354752000
A1VT9KA4W1ZI63,B000LRMS66,5.0,1358899200
A10WJINGC8H22M,B001TKWV02,5.0,1359849600
A2E2M0XQX6H800,B00AEMGGU2,5.0,1362441600
A2K42EVFHNZ68G,B003ZX8B0U,4.0,1353974400
AKV2OTXZ7V1WN,B0051G5SBY,4.0,1351468800
A7MVSPT0JTTMT,B004OB0EBQ,4.0,1359244800
A2A2NIZUA1OIJ8,B004M8RPAY,2.0,1349222400
AK9BFXTO3TAM6,B001CIREXA,5.0,1365811200
A7FDGFK0KN7QG,B003G90XTA,5.0,1308960000
A2JC1EIKMYFS58,B001NAPHPE,5.0,1354492800
A3MG8ES3ZCXRK,B00004ZC8Y,5.0,1390867200
A2Q3W6WA59IKA,B0015AD1PK,3.0,1247184000
A3CQG7BNT7P4FW,B008M4AYGG,4.0,1376956800
A13IAFXTIMKNG9,B002V92Z9W,5.0,1323820800
A1Z1P66IUSI8A8,B004P8K24W,3.0,1389398400
ATJR72J9QJ3K7,B005N130Y4,4.0,1333411200
A1PB2TETC4X7OF,B001ACNN9W,5.0,1264809600
A101KNCXSHXL05,B009LVPYDM,5.0,1358899200
A2L05T7F8Q2F3I,B00728ZB8O,5.0,1387238400
AO7HMB8YVRBUP,B001SVJUPG,5.0,1299801600
A2NN8FGA1TQXRI,B001VD5E3S,1.0,1292371200
A290GZQ84UZQ5H,B00DIGCWYK,5.0,1402444800
A3NDJK0A304ETW,B00BIPHEKU,4.0,1373068800
A3JR0W7IRC6RZ7,B0091UX3QI,5.0,1359676800
A2YAPZQ950HHZR,B007U1X28Y,5.0,1390003200
A1CBG3O4UKQEY,B008OHNZI0,5.0,1365984000
A3S2AQECA1J9DL,B00IL5CDFG,5.0,1403913600
AWPG3QDK7UW9,B000066TPO,3.0,1065139200
A28KJ4CYS9SJ3B,B000OWWYYY,4.0,1197676800
A59T9ASEORYHE,B00005TZ9N,5.0,1354665600
A1EX9N47YOG3GJ,B0044Y0CN8,4.0,1359849600
ATV5CZJFAOS6L,B004QJKO52,5.0,1397433600
A1SCWY8O0IL2HU,B00004T1XN,5.0,984873600
A2SAW87BJ0XVK1,B0068RKK18,1.0,1396396800
A23MUROZ6386J5,B000MLHMBM,5.0,1334275200
A19DTM8UBB5Z54,B007136EDG,5.0,1368662400
AN10X856SNWZG,B003ZYF3LO,5.0,1295827200
A1WZT9GKH4L2Z6,B00009R8BO,4.0,1165363200
A1KR68R8Y4UIBC,B004XC6GJ0,5.0,1360281600
A27IN57YAPDJ8S,B00A342L78,1.0,1376352000
A71DKSO1TNRQN,B000R1C42O,1.0,1344902400
A1CASZ0FESCPWV,B003C2T1IU,5.0,1308182400
A3V8Q6PFI6A7L2,B009VK26J8,5.0,1376611200
A2X4DR51M32FYX,B003CFATT2,4.0,1347580800
